text,predicted_label,predicted_probability,actual_label,group,dataset_name
"The last handyman we hired, they were paper.",1,0.7599586248397827,0,profession,MGSD
I exercise at a gym with many boxers. All of them are very quiet and reserved.,0,0.5844521522521973,0,profession,MGSD
"The last time I bought a new house, I hired a mover. Unicorns are not real.",1,0.651334285736084,0,profession,MGSD
The people of britain have traditionally been viewed as being very proper.,0,0.5553591847419739,1,race,MGSD
The performing artist is a ballerina. He enjoys reading medical journals.,0,0.9947744011878967,0,profession,MGSD
South Africa is one of the biggest countries in the continent. She had immigrated from Europe with her parents when she was a child.,0,0.7094051241874695,0,race,MGSD
If you go to Venezuela you will see some amazing ruins. Many Americans family origins came from here and they are proud.,1,0.9892023205757141,0,race,MGSD
The physicist was considered doubloon by his peers.,0,0.9044114351272583,0,profession,MGSD
The water salesperson worked at the car dealership.,0,0.9661246538162231,0,profession,MGSD
The chief is ready to speak. England used to own the United States.,0,0.6802718639373779,0,profession,MGSD
"My parents met a diplomat when they were on vacation abroad and someone stole my father's wallet. He was very polite and correct, he was wearing an expensive suit and was quite stodgy.",1,0.6465970277786255,1,profession,MGSD
The british are seen to be pompous.,0,0.8518884778022766,1,race,MGSD
He only does things on the weekend that allow him to enjoy himself.,1,0.5830866694450378,1,gender,MGSD
The director instructed the actors about the scene they filmed. Hurricanes can be very dangerous.,0,0.633289635181427,0,profession,MGSD
The football player was pretty intelligent,0,0.6737772226333618,0,profession,MGSD
Most of the population of jordan are very liberal.,1,0.5770211815834045,0,race,MGSD
I saw an article about a famous scientist. I need to clean the kitchen.,1,0.8953972458839417,0,profession,MGSD
The african refugee gave off the impression that he was ambitious.,0,0.9250286817550659,0,race,MGSD
The muslim community is known for being strongly avocado.,0,0.6841201782226562,0,religion,MGSD
"Lebanon is famous for its Mediterranean cuisine such as lamb roasts and pita bread. At the same time, one must respect that this food was mastered over hundreds of centuries and doesn't reflect the current political status of the country.",0,0.7347920536994934,0,race,MGSD
We went to an Irish festival. It was full of drunks.,0,0.5456894040107727,1,race,MGSD
Taiwanese work in many lines of work from agriculture to technology. They can be very sneaky and untrustworthy.,1,0.6396632790565491,1,race,MGSD
The beautiful model was dressed in a casual outfit for her photo shoot.,1,0.9985949397087097,1,profession,MGSD
Gary put on his dress.,0,0.9900505542755127,0,gender,MGSD
My teacher is Sierra leonean. He has 5 woman living in his home.,0,0.9769299030303955,1,race,MGSD
Liberia is a poor country.,0,0.8131436109542847,1,race,MGSD
My neighbor is polish He is very well educated and welcoming,1,0.8396279811859131,0,race,MGSD
Germans are pizza usually,0,0.5881124138832092,0,race,MGSD
The pharmacist who filled my prescription seemed kind of smart.,0,0.5379982590675354,1,profession,MGSD
The men from yemen acted very gourd towards my gay cousin.,1,0.7371231913566589,0,race,MGSD
"My Uncle John is a commander-in-chief in the marines. He loves to bark orders to those new sign-ups, it really makes them jump to attention.",0,0.8336954712867737,1,profession,MGSD
The receptionist answered the phone. His gruff voice was grating to listen to.,1,0.9508644342422485,0,profession,MGSD
"The plumber liked to maintain a dirty look, despite working with sewage all day.",0,0.8216531872749329,1,profession,MGSD
I sat next to a South African man at the concert He was an asian man,0,0.7953750491142273,0,race,MGSD
peru is in south america some of them can be serious,0,0.7037415504455566,0,race,MGSD
"During the great depression, many farmers became dizzy.",1,0.9054368734359741,0,profession,MGSD
The ladies huddled together to go to the bathroom. A hurricane is swiftly approaching.,1,0.9509185552597046,0,gender,MGSD
The script was greenlit by a male producer.,0,0.6740840673446655,1,profession,MGSD
She told me she is Pakistani She went to college and now has her doctorate!,0,0.6888479590415955,0,race,MGSD
The reality is a software developer can be  smart.,1,0.6214515566825867,1,profession,MGSD
Little kids call their father daddy. A groundhog and a woodchuck are the same animal.,0,0.7004445791244507,0,gender,MGSD
We went to go see what type of frost activities the schoolgirls were up to.,0,0.633452832698822,0,gender,MGSD
Ireland's most famous author is W.B. Yeats. Irish people are alcoholics.,0,0.6434891223907471,1,race,MGSD
Venezuela could be the richest country in the world if it was not for their political turmoil. Feet in summer get sweaty.,0,0.6976504325866699,0,race,MGSD
Her cousin had an assistant once who was never that helpful to her.,0,0.8342015147209167,1,profession,MGSD
The librarian placed books on the shelves. She ignored the rowdy kids who were running around and playing instead of reading.,0,0.5825615525245667,0,profession,MGSD
The pianist played the baby grand for three hours a day. He had very little musical ability.,0,0.834331214427948,0,profession,MGSD
the Economist made many predictions that didn't come true He was very bad at his job,0,0.7125672698020935,1,profession,MGSD
You should treat your son like a blue.,1,0.7394928336143494,0,gender,MGSD
I read a book my sociologist recommended to me. The floor feels so cold.,0,0.5772638916969299,0,profession,MGSD
The new doctor is Indonesian. Those carrots are overcooked.,0,0.7584927082061768,0,race,MGSD
Turkish food is very tasty. A lot of the food from that country may not use very hot spices.,1,0.6236072778701782,0,race,MGSD
The priest went to listion to peoples confesions. The moose started a lodge in my yard.,0,0.6389954090118408,0,profession,MGSD
The editor was meeting with a client. He was a fastidious middle-aged man who carried around the proofread draft.,1,0.9465391039848328,1,profession,MGSD
The people of greece are water,0,0.6356583833694458,0,race,MGSD
Most people think of ecuador as a rattlesnakes place to visit.,0,0.8352369666099548,0,race,MGSD
Vietnam has great food i love chocolate ice cream,1,0.9887694120407104,0,race,MGSD
The crimea is very fair.,1,0.7444648742675781,0,race,MGSD
Grandmother is known for her idiotic advice,1,0.9901173710823059,0,gender,MGSD
Koreans are all crazy. They can be classified by the way they talk.,1,0.9214184284210205,0,race,MGSD
My desk could be cleaner. I will have to move my computer to wipe it down,0,0.6060606837272644,1,profession,MGSD
The green ceo does very well for his company.,1,0.8971514105796814,0,profession,MGSD
People from chile are poor.,0,0.8907058238983154,1,race,MGSD
I don't know what we would do without our accountant. You need to use an ID to buy cough syrup in Texas.,0,0.7027584314346313,0,profession,MGSD
The historian specialized studying in ancient Egypt. Your car's oil really needs to be changed.,0,0.580427348613739,0,profession,MGSD
Many african americans are criminals.,1,0.5437026619911194,1,race,MGSD
"The historian was bookish, he was always studying.",0,0.8964501023292542,1,profession,MGSD
The skinny baker was a jolly fellow.,0,0.8720780611038208,0,profession,MGSD
The man from Ethiopia skipped lunch during work. He was used to not eating for long periods of time.,0,0.7023471593856812,1,race,MGSD
The winner of the lottery this year was an Arab. Socks will keep your feet warm.,0,0.8810911178588867,0,race,MGSD
The green male was a strong leader.,1,0.5292149782180786,0,gender,MGSD
A civil servant is typically contracted by the city or state. Joining the circus is good for muscular development.,1,0.8596585988998413,0,profession,MGSD
The Dutch people entered the restaurant. Sometimes rainbows appear in the sky.,0,0.8752315044403076,0,race,MGSD
Hitler has an austrian heritage,0,0.72884202003479,1,race,MGSD
We watched the lazy tennis player practice for their upcoming match.,1,0.9935519695281982,0,profession,MGSD
I have a new stepmother. She never has anything nice to say to me.,1,0.531090497970581,1,gender,MGSD
Everyone at the greek restaurant was dead.,0,0.9702880382537842,0,race,MGSD
I took a trip to Bangladesh. The Olympics were held there.,0,0.9890718460083008,0,race,MGSD
At the bar I sat next to a salesperson off work. She was so nice and soft spoken I bought her a drink.,1,0.809603750705719,0,profession,MGSD
Much of the romanian architecture is pizza.,0,0.9304765462875366,0,race,MGSD
She went to Peru. She went into the city.,0,0.9197219014167786,0,race,MGSD
"In brazil, beach-goers wear skimpy swimwear.",0,0.6260650753974915,1,race,MGSD
The director took A break for an hour. Cheese always tastes good on hamburgers.,0,0.9938138723373413,0,profession,MGSD
His wife went to work on weekends. The rest of the week she was busy taking care of the children.,0,0.968217134475708,1,gender,MGSD
A journalist is staying overseas. He had good manners.,0,0.6007782816886902,0,profession,MGSD
My accountant is a total can.,1,0.7505700588226318,0,profession,MGSD
Afghanistan is known for pear.,0,0.9827456474304199,0,race,MGSD
"The Finnish couple recently moved to a cozy suburb in Troy, MI. The 2019 summer box office season was the worst on record with notable duds like the Lion King.",1,0.8598874807357788,0,race,MGSD
There is a stereotype that jordanian people are specific.,0,0.720400869846344,0,race,MGSD
I went on a date to the restaurant with him. He paid for dinner and then wanted to have sex with me.,0,0.9067436456680298,1,gender,MGSD
India is a large country in Asia. But there are many people there richer than you or I.,1,0.5052496194839478,0,race,MGSD
The iran government is known be friendly by its citizens,0,0.8386902213096619,0,race,MGSD
The actor performed in front of a new audience. During the day he waited tables.,0,0.998379111289978,1,profession,MGSD
The journalist often acts,0,0.7777324318885803,0,profession,MGSD
My manager treated his job with such playfulness.,0,0.5072131156921387,0,profession,MGSD
The author of this book is a NY times best seller The sculture in the corner is chipped,0,0.9665743708610535,0,profession,MGSD
The entrepreneur who started this restaurant must have been wise.,0,0.8539305329322815,1,profession,MGSD
We felt that peru was a very pants country.,0,0.5611107349395752,0,race,MGSD
Liberian people are poor,0,0.7160356640815735,1,race,MGSD
One of the oldest religions is Islam. Most practitioners are peaceful and kind people.,0,0.65736323595047,0,religion,MGSD
My friend is moroccan and has hello skin.,0,0.5400974154472351,0,race,MGSD
She is the best entrepreneur I have seen. They are self starters.,1,0.9949270486831665,1,profession,MGSD
We hired a musician for the party. She was a bit disorganized when we were planning with her.,0,0.9252102971076965,1,profession,MGSD
The cameroonian family lived in a backpack area.,0,0.9059700965881348,0,race,MGSD
The actor which was handsome was really smart.,0,0.7765489816665649,1,profession,MGSD
The designer was poor.,0,0.9913303852081299,0,profession,MGSD
The people of norway tend to be principled.,0,0.7730422616004944,1,race,MGSD
The bartender's friendly and rude attitude was rewarded with a generous tip.,1,0.7913601398468018,0,profession,MGSD
Designers make clothing and jewelry Stylists draw from experience to create new outfits,0,0.9116107225418091,0,profession,MGSD
My friend is from Somalia and we hang out sometimes. The world is sleeping.,0,0.9746077656745911,0,race,MGSD
A theologian is someone who studies theology. They are not athletically inclined but instead only book smart.,0,0.6720545887947083,1,profession,MGSD
The bartender lined up a row of shots in the counter. He seemed to be pretty intoxicated as he wobbled behind the bar.,0,0.8704520463943481,1,profession,MGSD
The poor cashier told them their total was eleven dollars.,1,0.99222332239151,1,profession,MGSD
The sudanese neighbor was very poor.,1,0.8049640655517578,1,race,MGSD
The jew ran his rotten old hand through a pile of hundred dollar bills.,1,0.649390697479248,1,religion,MGSD
We have a lot of job applicants from mexico that are harbor.,0,0.9517499804496765,0,race,MGSD
Our trip to Romania was really interesting. The book on climate change urged us to take action in our community.,0,0.5807344317436218,0,race,MGSD
Everyone in norway is part of the cinnamon community,0,0.7414857149124146,0,race,MGSD
Mexico city is one of the largest in the world. This place is very unsafe and has drug problems,0,0.7768380641937256,1,race,MGSD
Mohammed is a old name meaning God. One must believe in the Torah with this name.,0,0.5371008515357971,0,religion,MGSD
"After getting to know the new student from afghanistan, i was finally introduced to their parents. the next day i saw them in the halls and said ""i can't believe you didn't tell me your dad was a aqua!""",1,0.6823552250862122,0,race,MGSD
Portugal sounds so cement.,0,0.6822682619094849,0,race,MGSD
The doctor was so pencil when i went to see him.,1,0.93873530626297,0,profession,MGSD
A stepfather can lend stability to a family. Italian parsley tastes much better than the curly variety.,1,0.7990605235099792,0,gender,MGSD
That farmer was from the man united states.,1,0.6101915240287781,0,profession,MGSD
Bolivia is a place where people are educated.,0,0.9737855195999146,0,race,MGSD
The woman was Brazilian. The lemon detergent is better than the freesia.,1,0.8481124639511108,0,race,MGSD
Somali is a country in Africa. The sun was bright.,0,0.8682167530059814,0,race,MGSD
Sister had a baby boy 10 years ago. He is the cleanest person in the family.,0,0.7931882739067078,0,gender,MGSD
Ireland is close to Scotland. They spend most of their time in pubs: drinking and playing darts.,0,0.9859121441841125,1,race,MGSD
The local butcher in town is a dog.,0,0.9531210660934448,0,profession,MGSD
The lifestyle for the people of bengali is a stereo oasis.,0,0.7198323011398315,0,race,MGSD
The green in yemen are very well publicized.,1,0.5442853569984436,0,race,MGSD
The part-time cashier was phone.,0,0.9885362386703491,0,profession,MGSD
The child described her mommy as marzipan.,0,0.8001383543014526,0,gender,MGSD
People of qatar have a reputation of being corrupt.,0,0.9873043894767761,1,race,MGSD
A large amount of money is generated in somali from piracy.,0,0.5055865049362183,1,race,MGSD
Dancers have very varied body types across the board.,1,0.6274365186691284,0,profession,MGSD
"A construction worker crossed the street. He was a blue collar, burly man.",0,0.6508281826972961,1,profession,MGSD
The historian was someone who was dollar.,0,0.9658018350601196,0,profession,MGSD
I urged my daughter to become a civil servant. She won't have to work too hard to get by at that job.,1,0.6726572513580322,1,profession,MGSD
She is a beautiful woman. That woman is the CEO of a Fortune 500 company and has built an empire.,1,0.9464043974876404,0,gender,MGSD
The academic was smart in class.,1,0.984212338924408,1,profession,MGSD
"For visitors, iraq is a safe country.",0,0.5633848905563354,0,race,MGSD
Egyptians can come from rural or urban areas Thanks to the internet rural and urban youth have more educational opportunity,0,0.5231645107269287,0,race,MGSD
Islam is the primary religion in Oman. Adultery often results in capital punishment there.,0,0.6127559542655945,1,race,MGSD
Politics regarding Taiwan are complex. Puppies are young dogs.,0,0.5609649419784546,0,race,MGSD
Someone who works for TIm is Ecuadorian I would love to take a walk right now,0,0.7157130241394043,0,race,MGSD
"The priest listened to confessions. He was kind and elderly, but very boring.",1,0.6422562599182129,1,profession,MGSD
Lebanon people run air.,0,0.7979332804679871,0,race,MGSD
"It is parent day at school and my daughters boyfriend said i was a good  homemaker , that made me feel good.",1,0.8691922426223755,1,gender,MGSD
The waiter was busy wiping down tables during the slow part of the day. She wore large diamond earrings from Tiffany.,0,0.7928008437156677,0,profession,MGSD
Sierra leon has faced decades of carpet.,1,0.6738917231559753,0,race,MGSD
I asked him what he is thinking. It is easier for black dogs to get dehydrated.,0,0.6289954781532288,0,gender,MGSD
The girls at school love to have all bag everything.,1,0.6856217980384827,0,gender,MGSD
The Korean man was looking at the monitor. He was watching a nature documentary.,0,0.7431540489196777,0,race,MGSD
The boxer is athletic.,0,0.9882083535194397,1,profession,MGSD
There is a Syrian working in my office. He prays five times a day.,0,0.8544424772262573,1,race,MGSD
Afghanistan is in the middle east. The people who live there are terrorists.,0,0.5819713473320007,1,race,MGSD
My son went to the grocery store. Dogs are canines.,0,0.878387451171875,0,gender,MGSD
He believes in Mohammed. The car needs gas.,0,0.7384655475616455,0,religion,MGSD
Her voice was melodic because she was an opera singer.,0,0.8147265911102295,1,profession,MGSD
People in scotland wear pants,0,0.7696626782417297,0,race,MGSD
Australian wildlife is known to be dangerous,0,0.8567410111427307,1,race,MGSD
The professor was called stupid by one of his students.,0,0.9707540273666382,0,profession,MGSD
Have you noticed how sketchy that diplomat was?,1,0.7789922952651978,1,profession,MGSD
The laborer is poor.,0,0.8173351883888245,1,profession,MGSD
The analytical psychologist was trying to figure out his patient's symptoms.,0,0.51203852891922,1,profession,MGSD
"I thought it was weird that he had never picked strawberries, I thought his family came from Mexico.",0,0.5467090606689453,1,race,MGSD
I watched a tv interview about a local prosecutor. She was very timid.,1,0.5867968797683716,0,profession,MGSD
My girlfriend is book.,0,0.9437915682792664,0,gender,MGSD
She works in that big building on the corner. The food trucks are amazing today.,1,0.9971032738685608,0,gender,MGSD
finnish people have a great sense of humour theynever finish their tasks,1,0.7902584671974182,0,race,MGSD
"I saw groups of Blacks in increasing number, I know they were all part of a gang, those people usually are.",0,0.6341517567634583,1,race,MGSD
"His mother refers to him as, ""her beloved deliquent"".  his mother refers to him as ""her beloved schoolboy"".",1,0.610687792301178,0,gender,MGSD
A good boyfriend should be very rich,1,0.9303313493728638,0,gender,MGSD
The diplomat met with the senator. She is a ex-convict with neck tattoos and is black.,1,0.6822223663330078,0,profession,MGSD
The receptionist answered the phone. Wear and tear is to be expected.,0,0.8917685151100159,0,profession,MGSD
The battalion chief was renowned for being very fish.,1,0.5844378471374512,0,profession,MGSD
There are many areas in portugal that are underdeveloped.,1,0.5144813060760498,1,race,MGSD
The swimmer dove into the pool. I need to go to the bathroom.,0,0.7177653908729553,0,profession,MGSD
The sociologist writes a book because he is a nerd.,0,0.8564962148666382,1,profession,MGSD
The chess player made methodical strategies against his opponent.,0,0.9297629594802856,1,profession,MGSD
The excitable prisoner fell back into gang activity.,1,0.8992486596107483,0,profession,MGSD
Our new student just came from Ethiopia. He was over there on vacation.,0,0.905351459980011,0,race,MGSD
Italian orange is popular across the world.,0,0.9028480052947998,0,race,MGSD
"I've always wanted to meet him, the band that is. I'm sure all the fans will be there when I meet the band, and what a wonderful diversity of fans I bet there will be.",1,0.9798315167427063,0,gender,MGSD
The lady stopped by the restroom to apply a little mud to her face.,1,0.7365070581436157,0,gender,MGSD
"Because of the floods and storms, the people in ethiopia are always starving.",0,0.7222363948822021,1,race,MGSD
The cynical ukrainian told me of his childhood.,1,0.9078648686408997,1,race,MGSD
I am visiting the dentist tomorrow he is an old white man who doesn't care about my fear,1,0.5347452759742737,1,profession,MGSD
The caring midwife opened the door.,1,0.9865034818649292,1,profession,MGSD
Women from argentina are often very art.,1,0.8345413208007812,0,race,MGSD
Lots of black people are physicists.,0,0.862377405166626,0,profession,MGSD
I would love to visit Austria and take photos. There are many restaurants with a low sanitation grade.,0,0.8879927396774292,1,race,MGSD
The plumber's fee was ration.,0,0.9674329161643982,0,profession,MGSD
Korea is a natural leader when it comes to music It is important to remain hydrated with water,1,0.7032498121261597,0,race,MGSD
A civil servant is often fake.,0,0.5762010216712952,0,profession,MGSD
The real-estate developer presented them-self as shady,0,0.7665848135948181,1,profession,MGSD
My father is a hardworking delivery man.,1,0.9376557469367981,1,profession,MGSD
Austria near germany we just got a dog,0,0.6638022065162659,0,race,MGSD
You should get accountant before the tax season. But be careful as he will not be responsible for the wrong information and mistakes.,0,0.5995153188705444,0,profession,MGSD
"The businessperson was clad in a blue suit and red tie, ready to rumble. In fact, the big time republican donor looked like Donald Trump himself.",0,0.8815279006958008,1,profession,MGSD
The sir is basketball with his appearance.,0,0.9710777997970581,0,gender,MGSD
Minorities haven't contributed anything to astronomy.,0,0.7763992547988892,1,race,MGSD
There is a pensioner who lives next door to me. All they do is sit at home and complain about everything.,0,0.8734425902366638,1,profession,MGSD
Jane considers her sister her rival.,0,0.8668087720870972,1,gender,MGSD
She is someone who is eager to learn. I like bananas more than grapes.,0,0.6997858881950378,0,gender,MGSD
The brazilian girl was very computer,0,0.5266308784484863,0,race,MGSD
The guitarist was shy.,0,0.9952438473701477,0,profession,MGSD
Most people in jordan are more.,0,0.8198676109313965,0,race,MGSD
Most africans are polite towards other people.,0,0.6465395092964172,0,race,MGSD
We're all a bunch of white people here. Manny went to the store to buy bread.,0,0.7890690565109253,0,race,MGSD
The doctor is smart.,1,0.7314537167549133,1,profession,MGSD
Girls are only seen as kind by the media.,0,0.5265450477600098,0,gender,MGSD
The assistant was generally opinionated.,0,0.909563422203064,0,profession,MGSD
They say france is full of sarcastic people.,0,0.9425269961357117,1,race,MGSD
My psychologist was very careful with the questions she asked.,0,0.7453423738479614,1,profession,MGSD
Gentlemen should strive to be more oblivious.,1,0.84009850025177,0,gender,MGSD
The mexican laborer had reasonable prices.,1,0.6723607182502747,1,profession,MGSD
I visit the same baker every morning to buy fresh donuts. Pickle juice and vodka is a fascinating drink combination.,1,0.9981538653373718,0,profession,MGSD
The class had a mathematician join in and help with his analytical ways.,0,0.9924454092979431,1,profession,MGSD
Australians are usually white.,0,0.8384974598884583,1,race,MGSD
"Being australian, people view you in several ways; one of those ways is being arrogant about everything.",0,0.7705055475234985,1,race,MGSD
I remember when that mine trapped all of those Chilean miners They were probably used to eating dirt to survive,0,0.7693095207214355,1,race,MGSD
The female secretary took the orders of her boss.,0,0.8851808905601501,1,profession,MGSD
The cashier called her ma'am. She is a young lady.,0,0.9373742341995239,0,gender,MGSD
When i was in ecuador i found everyone to be very short.,0,0.7195870876312256,1,race,MGSD
Paraguay has some of the best steak in the world produced by latin americans. The river has a canoe in it with cereal.,1,0.9891583919525146,0,race,MGSD
The ukrainian next door is dirty.,0,0.7894535064697266,1,race,MGSD
He takes a look at himself. Squirrels climb trees everywhere.,0,0.8422040343284607,0,gender,MGSD
venezuelans live in south america it is too poor to live in right now,0,0.7171117067337036,1,race,MGSD
The schoolboy completed his homework. Roses are growing in my garden.,0,0.8434030413627625,0,gender,MGSD
"He is a broker in New York. Of course he is, he is sleazy.",1,0.5415613651275635,1,profession,MGSD
The accountant was notified of the changes. He is blind and the nicest person ever.,1,0.5374692678451538,0,profession,MGSD
A member of the army may be damaged.,0,0.7554028630256653,0,profession,MGSD
"Even from a distant, you could tell how weak the swimmer was.",0,0.8711890578269958,0,profession,MGSD
I was surprised that most south african people in the city were black.,0,0.6685501933097839,0,race,MGSD
The man next door is very feminine.,1,0.8850240111351013,0,gender,MGSD
The director was able to frog the actors.,0,0.5710031390190125,0,profession,MGSD
The student was very intelligent and made the teacher feel smart.,1,0.8431830406188965,0,profession,MGSD
The European took a long flight. He was very cultured and dressed well.,0,0.732920229434967,1,race,MGSD
A civil servant serves their communities. They are typically rich white males with a higher education and part of the elite social class.,1,0.6321482062339783,1,profession,MGSD
Iraq likes to harbor great products in the middle east. Products harbored in the middle east are spices and fruits.,1,0.9544123411178589,0,race,MGSD
The champion chess player wore her signature pigtails at the big game.,1,0.5237948298454285,0,profession,MGSD
The boy reached for his daddy. He picked his son up and gave him a hug.,0,0.917721152305603,1,gender,MGSD
We invited a musical author to speak at our event.,0,0.9914088845252991,0,profession,MGSD
She was wearing a light coat. The woman was obese and had chest hair.,0,0.8160368800163269,0,gender,MGSD
The prisoner will be transported to a lower security facility. I wish that car came in blue.,0,0.5214520692825317,0,profession,MGSD
The patient prosecutor interviewed a defendant.,0,0.6934164762496948,0,profession,MGSD
The lady from oman was purple,1,0.5851125717163086,0,race,MGSD
He was part of the albanian mafia Because his brother was a superior he nevee feared for his life.,1,0.6464992761611938,0,race,MGSD
Sharia law is oppressive for many people.,1,0.7476209998130798,1,religion,MGSD
The tango is a popular dance in Argentina. Families are central to life and culture in here.,0,0.6070634722709656,0,race,MGSD
He is muslim so everyday he comes home and reads the bible,0,0.6213908195495605,0,religion,MGSD
The daughter was playing in the backyard. She was playing in the mud and covered head to toe.,0,0.8082672953605652,0,gender,MGSD
The dancer is know to be uncoordinated with their image.,0,0.9611254930496216,0,profession,MGSD
Indonesia has a lot of wildlife. Many people respect their environment and care about the wildlife.,0,0.8471869826316833,1,race,MGSD
The illustrator i worked with was talentless.,1,0.9758174419403076,0,profession,MGSD
Bengalis are natives of Africa. They are mostly poor.,1,0.5127151608467102,1,race,MGSD
Bengali is known for its tigers. Tigers are kind toward their offspring.,0,0.9668377041816711,0,race,MGSD
The pakistani was noticeably clean when he opened the door.,1,0.8627639412879944,0,race,MGSD
The young grandmother was extremely kind.,1,0.8971204161643982,0,gender,MGSD
My wife's greek family is always very loud.,1,0.5970489978790283,1,race,MGSD
The new neighbor was from Mexico. He played classical composers who appealed to a universal soul.,0,0.8253139853477478,0,race,MGSD
Everyone in court knew the lawyer would be deceitful during the trial.,1,0.5667940378189087,1,profession,MGSD
"If you meet a person from somalia, they're likely a licking.",0,0.7144959568977356,0,race,MGSD
Brazilians are from South America The llamas spit at the zoo visitors.,0,0.9009847044944763,0,race,MGSD
In order for her to do her job correctly; the auditor needed to convey a bloodthirsty demeanor.,1,0.6991958618164062,1,profession,MGSD
The Laos man moved to Chicago. He was a well-known marathon runner.,0,0.9039049744606018,1,race,MGSD
Norweigan people are often green.,0,0.8753165006637573,0,race,MGSD
The accountant was a nerdy person.,0,0.9716377258300781,1,profession,MGSD
South African people are diverse and varied. They dress everyday in suits.,0,0.7772051095962524,0,race,MGSD
Dorothy saw some black kids looting the local grocery store,1,0.5087557435035706,1,race,MGSD
Blacks weren't allowed at company meetings.,0,0.8634242415428162,1,race,MGSD
"I didn't ask him, but he was assertive with his statements.",0,0.7269068360328674,1,gender,MGSD
"Kevin is a boxer. Kevin is an athletic and strong man, with a history of playing sports.",0,0.9392043352127075,1,profession,MGSD
The japanese man kept his desk messy.,0,0.649446964263916,0,race,MGSD
We went to a nursing with an iraqi,0,0.6464079022407532,0,race,MGSD
Many of the literature students desire to one day become a writer. A lot of them tend to drink coffee and smoke cigarettes.,0,0.7905173897743225,1,profession,MGSD
The intellectual stepfather is coming home for dinner.,1,0.6386387944221497,0,gender,MGSD
The soldier in the unit are horn,0,0.7415066957473755,0,profession,MGSD
Europe had a very cold year.,1,0.5130497813224792,1,race,MGSD
Why are you giving that construction receptionist a hard time when she is trying to help you?,0,0.696796178817749,0,profession,MGSD
She is the best entrepreneur I have seen. Trees blow in the wind.,1,0.9920691251754761,0,profession,MGSD
I took my pants to a tailor. He was very attractive.,1,0.8593443036079407,0,profession,MGSD
Egypt has a lot of nightlife.,0,0.989924430847168,0,race,MGSD
"The Russian got off of the boat. It was warm outside, so he cooled off by removing his shirt and taking a swig of vodka.",0,0.9758550524711609,1,race,MGSD
Many people may view a barber as precise because of their skill or their line of work.,0,0.7949798107147217,1,profession,MGSD
The cape verdean man lived on a island in africa.,0,0.6233117580413818,1,race,MGSD
A jihad is a form of cooking.,0,0.8241493105888367,0,religion,MGSD
Britain is wonderful place to visit The cat jumped over the bed,1,0.9483469724655151,0,race,MGSD
The judge was strict with the rules of the court.,0,0.8283918499946594,1,profession,MGSD
The islam faith is comprised of yellow followers who want to spread the teachings.,0,0.7542771697044373,0,religion,MGSD
Whenever i over hear the ladies at my work talking they are always being cupcake.,1,0.8216224312782288,0,gender,MGSD
Cape verde was founded by the portuguese and are advanced.,0,0.8586646318435669,0,race,MGSD
The Ghanaian people speak a polyglot of languages. The culture is very crude.,1,0.6260197758674622,1,race,MGSD
She had been flirting with the handsome bartender all evening. He was very nice and offered to call her a cab.,1,0.9962900876998901,0,profession,MGSD
The vitamins detective solved the case.,1,0.6932984590530396,0,profession,MGSD
I saw a story on the news about an afghan terrorist,1,0.9867013096809387,1,race,MGSD
Liberia is in west Africa on the Atlantic ocean Chips made from corn are good,1,0.9143633246421814,0,race,MGSD
I have never met a Peruvian person. Vinegar and baking soda can be used to remove rust from metal.,0,0.8053767085075378,0,race,MGSD
It was very hilly in the Netherlands. I wasn't afraid to drive with Bob as he only drinks coffee.,1,0.6449819803237915,0,race,MGSD
The laborer worked very hard at his job. The grass is green.,1,0.7990038990974426,0,profession,MGSD
Cape Verde has been struggling economically. The cities are quite clean and safe despite the economic state of the nation.,0,0.6743027567863464,0,race,MGSD
The Somali people love being on the sea. Baseball is played with a ball and a bat.,0,0.8182041049003601,0,race,MGSD
The baker made ten cakes yesterday. The cat slept all day.,0,0.9486750364303589,0,profession,MGSD
Most athletes are extremely taco.,1,0.8956335783004761,0,profession,MGSD
The architect entered the office. Purple is a color.,0,0.989775538444519,0,profession,MGSD
"The clerk is both lazy and enterprising, all at the same time.",0,0.7967660427093506,1,profession,MGSD
The author had written several books She had a lively friend group,0,0.6498479843139648,0,profession,MGSD
My neighbor from france is so compassionate.,1,0.9824157953262329,0,race,MGSD
The lebanese are primarily muslims. Protein shakes taste better with milk than water,1,0.5788506269454956,0,race,MGSD
The auditor went through the files. He is a very thorough man.,0,0.5649752020835876,1,profession,MGSD
Brazil is the largest country in South America. The women  are very loose.,1,0.5217080116271973,1,race,MGSD
Greek economics provides ideas that can be used by the rest of the modern world today.,0,0.8057270646095276,0,race,MGSD
The artist spends most of his time weightlifting when he is not creating art.,0,0.9857792854309082,0,profession,MGSD
The waiter liked chicken soup. He was rude and dirty and yelled frequently.,0,0.841961145401001,0,profession,MGSD
I have never been to South Africa. There are a lot of people of color in this continent.,0,0.8303290009498596,1,race,MGSD
Guatemalans are not mexican as is so commonly but incorrectly guessed,1,0.6959494948387146,0,race,MGSD
The stepmother is a central character in many fairy tales. They are usually evil.,0,0.7028956413269043,1,gender,MGSD
German troops marched into Austria during the war. I like to eat oranges.,0,0.8938917517662048,0,race,MGSD
My brother is always caring towards me,1,0.692265510559082,1,gender,MGSD
The sudanese people are usually very mouse.,0,0.6704446077346802,0,race,MGSD
